Date,Bitcoin,Gold,Bitcoin_pre,Gold_pre,predict_gold_volatility,predict_bitcoin_volatility,predict_both_volatility
2017/7/11,2327.09,1211.05,2564.632305,1212.517227,0.443846535,14.5406755,2.540438632
2017/7/12,2385.748571,1218.8,2357.350282,1210.815462,0.438597202,13.56127501,2.438839331
2017/7/13,2354.783417,1218.9,2302.706635,1218.59431,0.456290388,12.78329528,2.415138663
2017/7/14,2338.49,1230.3,2401.52341,1219.517162,0.43709449,11.85339585,2.276192876
2017/7/15,2058.9956,1230.3,2374.497513,1229.334454,0.474393702,10.83985104,2.26767658
2017/7/16,1931.2143,1230.3,2315.158996,1231.426954,0.439166149,25.21357095,3.327603772
2017/7/17,1910.96,1234.1,2064.630919,1229.282983,0.4368096,27.21462453,3.447841244
2017/7/18,2320.12225,1240.75,1953.376516,1234.83462,0.439155083,24.70144008,3.293594231
2017/7/19,2264.7657,1242.15,1894.893465,1240.38622,0.446589228,76.19764912,5.833442319
2017/7/20,2265.21,1238.7,2284.300487,1242.085734,0.433295225,67.57340278,5.41102881
2017/7/21,2682.195363,1248.55,2306.483282,1239.255111,0.453772498,59.45454939,5.194115846
2017/7/22,2807.609857,1248.55,2281.016787,1247.57458,0.459137874,93.27457495,6.544149298
2017/7/23,2825.51,1248.55,2613.40897,1249.750504,0.452875835,83.99517231,6.167607626
2017/7/24,2751.821029,1255.55,2823.537071,1247.399598,0.451306406,73.84750298,5.773027901
2017/7/25,2560.997917,1254.4,2886.872487,1256.40952,0.450881416,66.24582779,5.46525504
2017/7/26,2564.3,1248.1,2713.969003,1253.998911,0.419495404,64.95143077,5.219849299
2017/7/27,2647.625,1261.1,2526.923836,1248.097136,0.410766376,57.54034006,4.861649611
2017/7/28,2781.636583,1264.9,2612.658019,1261.43303,0.450884273,52.00853144,4.842502338
2017/7/29,2784.8,1264.9,2655.551807,1264.22799,0.449670754,48.70847017,4.680040013
2017/7/30,2745.955417,1264.9,2726.045933,1265.811998,0.413268015,43.25016808,4.227754855
2017/7/31,2866.431667,1267.55,2803.928663,1263.956321,0.396952981,38.74844517,3.921901429
2017/8/1,2862.9,1270.95,2793.893762,1268.358881,0.382894377,36.22416759,3.724248927
2017/8/2,2693.633983,1269.6,2820.230624,1270.404225,0.369836511,32.06977063,3.443918131
2017/8/3,2794.117717,1268.1,2839.204162,1269.819498,0.353792363,33.26237782,3.430448256
2017/8/4,2790,1257.7,2757.859118,1268.298781,0.337032916,30.77286217,3.220476281
2017/8/5,3218.115017,1257.7,2781.067904,1257.275278,0.35584435,27.20070278,3.111143904
2017/8/6,3252.562533,1257.7,2735.678974,1258.35637,0.339617088,50.2008905,4.129053193
2017/8/7,3210.2,1258,3232.464331,1256.961807,0.322487663,44.90605308,3.805476069
2017/8/8,3457.374333,1261.8,3305.090526,1258.718558,0.30427765,40.50373479,3.510609809
2017/8/9,3357.326317,1271.05,3176.393617,1261.22704,0.290891114,42.09156532,3.499151658
2017/8/10,3340.28,1284.4,3407.846861,1271.294645,0.306404329,38.87669995,3.451374966
2017/8/11,3632.506667,1286.1,3421.661649,1284.370207,0.34633146,34.89618938,3.476441891
2017/8/12,3852.802914,1286.1,3359.575171,1285.864046,0.332767185,38.9048563,3.598091091
2017/8/13,3868.52,1286.1,3546.398941,1286.583613,0.317948784,38.33168286,3.491061725
2017/8/14,4282.992,1282.3,3865.734325,1285.486477,0.302417958,34.3160907,3.221459617
2017/8/15,4217.028329,1270.3,3949.769378,1282.993289,0.29175691,42.36883949,3.515878512
2017/8/16,4179.97,1272.75,4213.867884,1269.825926,0.323166986,38.36841599,3.521278936
2017/8/17,4328.725717,1285.15,4179.473476,1272.982639,0.310794686,34.56882697,3.277774813
2017/8/18,4130.440067,1295.8,4264.465023,1285.070286,0.338032509,32.04079585,3.291022728
2017/8/19,4104.71,1295.8,4320.051654,1295.567709,0.350478587,31.48473302,3.321855617
2017/8/20,4157.958033,1295.8,4065.45653,1296.276276,0.338919465,28.31593527,3.097873726
2017/8/21,4043.722,1292.9,4139.60614,1295.200998,0.326884781,25.40090997,2.881522321
2017/8/22,3986.28,1284.2,4202.76614,1293.560001,0.316853781,23.8432992,2.74860683
2017/8/23,4174.95,1286.65,3997.40369,1283.726893,0.323854361,21.66014761,2.648534174
2017/8/24,4340.316717,1289,3964.26766,1286.89148,0.312932816,21.49008605,2.593251462
2017/8/25,4331.77,1285.3,4218.927619,1289.006794,0.301656202,20.62245284,2.494171364
2017/8/26,4360.513317,1285.3,4337.43398,1285.103043,0.292929263,18.41477061,2.322547134
2017/8/27,4354.308333,1285.3,4293.985965,1285.692487,0.279948412,16.36508155,2.140415518
2017/8/28,4339.05,1285.3,4378.42768,1284.806774,0.266484091,14.54172496,1.968537113
2017/8/29,4607.98545,1318.65,4384.208197,1285.826304,0.252540364,12.93014109,1.80703695
2017/8/30,4594.98785,1308.5,4309.513664,1317.85706,0.446076911,15.78661782,2.653685306
2017/8/31,4582.52,1311.75,4577.861367,1309.361883,0.447804352,14.13833122,2.516188835
2017/9/1,4911.740017,1320.4,4642.514499,1311.041176,0.443948946,12.6529701,2.370078636
2017/9/2,4580.38748,1320.4,4591.612283,1320.721587,0.443519132,16.9003902,2.737817817
2017/9/3,4585.57,1320.4,4844.52205,1320.484904,0.438925388,21.12975794,3.045387859
2017/9/4,4344.098317,1333.1,4624.291263,1319.947245,0.434013924,18.94642294,2.867579356
2017/9/5,4488.72014,1335.55,4625.657025,1333.703487,0.43915945,20.68890562,3.014254204
2017/9/6,4385.02,1337.85,4296.859699,1334.820264,0.434624127,19.50895433,2.911882937
2017/9/7,4654.6585,1343.5,4458.900399,1338.547366,0.42978295,18.35150141,2.808409233
2017/9/8,4310.750183,1346.25,4452.103471,1342.890712,0.426352448,20.19848015,2.934564952
2017/9/9,4312.26,1346.25,4638.610239,1346.602664,0.421180089,25.04119493,3.247591833
2017/9/10,4329.955,1346.25,4275.606906,1346.199995,0.41548459,22.42076069,3.05212722
2017/9/11,4248.090017,1334.2,4337.24601,1345.99043,0.409437032,20.10039623,2.868770918
2017/9/12,4198.59,1326.5,4352.472571,1334.838008,0.417000733,18.64162233,2.788112295
2017/9/13,3961.271267,1327.55,4218.81388,1325.746972,0.41673088,17.02208417,2.663386589
2017/9/14,3319.63,1324.55,4190.908533,1328.296111,0.41102525,19.44763126,2.827272094
2017/9/15,3216.43,1322.85,4004.75397,1323.967837,0.406087932,48.14566566,4.421693547
2017/9/16,3763.62604,1322.85,3337.49413,1323.203614,0.400340252,44.1142088,4.202462786
2017/9/17,3746.060783,1322.85,3160.653669,1322.795658,0.393973196,72.67928768,5.351045807
2017/9/18,3678.53,1312.1,3740.642112,1322.604041,0.387397045,64.0358008,4.980690714
2017/9/19,3943.413333,1309.6,3821.138893,1312.715517,0.393754708,57.19706936,4.7456944
2017/9/20,3977.561667,1311.3,3671.454903,1308.823447,0.388144609,56.13258555,4.667714697
2017/9/21,3894.48,1292.1,3858.930334,1312.087887,0.381698417,49.90462392,4.364460559
2017/9/22,3637.50255,1294.8,4024.563308,1291.647997,0.413455822,45.17724635,4.321897215
2017/9/23,3776.3869,1294.8,3961.07929,1294.92778,0.408460386,45.84278886,4.327235058
2017/9/24,3777.62,1294.8,3574.920415,1294.999067,0.402810047,42.21603961,4.123717362
2017/9/25,3942.555,1293.3,3727.597502,1294.338291,0.396957595,37.72684092,3.869878039
2017/9/26,3910.307383,1300.05,3862.345499,1293.97075,0.391223623,35.4549633,3.724354871
2017/9/27,3881,1282.55,3944.532248,1299.251721,0.389313486,31.84381429,3.520969519
2017/9/28,4201.98905,1283.35,3832.098482,1283.495714,0.412767186,28.57231923,3.434197984
2017/9/29,4193.574667,1283.1,3914.492224,1282.541488,0.407542355,32.56897483,3.643245355
2017/9/30,4164.27,1283.1,4246.250135,1283.631235,0.402114019,29.14543444,3.42341756
2017/10/1,4360.722967,1283.1,4148.111256,1282.96486,0.396521734,26.15990204,3.220709507
2017/10/2,4386.88375,1273.7,4142.827816,1282.84622,0.390683546,25.45743343,3.153696303
2017/10/3,4394.07,1271.25,4403.711745,1274.414231,0.3937868,22.67791439,2.988354622
2017/10/4,4225.175,1274.25,4391.259295,1270.315195,0.388633652,20.15767521,2.798919601
2017/10/5,4338.852,1274.5,4350.774089,1275.232172,0.383505672,20.16364859,2.780804489
2017/10/6,4318.58,1261.8,4249.023092,1273.65938,0.377400687,18.52852528,2.644367252
2017/10/7,4376.191667,1261.8,4361.7527,1262.51452,0.388665265,16.52900785,2.534610662
2017/10/8,4602.280883,1261.8,4288.741558,1261.437382,0.382797266,14.71503776,2.373368119
2017/10/9,4605.66,1278.75,4363.902466,1261.772728,0.376791581,15.93628836,2.450440631
2017/10/10,4782.28,1291.4,4626.102748,1279.011028,0.39997206,14.15762225,2.379633024
2017/10/11,4819.485767,1289.25,4611.243189,1290.766778,0.407870288,14.03340545,2.392448353
2017/10/12,4822.17,1290.25,4747.821955,1290.133561,0.403228865,12.46337675,2.241783499
2017/10/13,5563.806567,1299.6,4830.570923,1289.316919,0.398078061,11.06593852,2.098834759
2017/10/14,5739.438733,1299.6,4851.503431,1300.326986,0.399850099,33.28404508,3.64809933
2017/10/15,5825.99,1299.6,5501.889463,1299.179814,0.394574806,31.09027371,3.502490361
2017/10/16,5711.205867,1303.3,5742.311266,1299.669353,0.389186126,28.57848429,3.33501868
2017/10/17,5603.71294,1284.75,5883.627815,1303.565437,0.384732982,26.7425222,3.207605074
2017/10/18,5594.66,1280.2,5690.918756,1284.397584,0.409212059,25.0437792,3.201283564
2017/10/19,5727.6335,1286.4,5560.411422,1280.741054,0.406090281,23.04830519,3.059361491
2017/10/20,5979.45984,1281.2,5632.043299,1285.735012,0.404026326,21.50036696,2.947323239
2017/10/21,5986.44,1281.2,5746.417206,1281.908874,0.401364631,21.12644345,2.911942165
2017/10/22,5983.18455,1281.2,5924.426312,1280.635148,0.396376959,19.39670376,2.772797585
2017/10/23,5876.079867,1274.9,5996.590621,1281.540878,0.391299667,17.79753938,2.638971625
2017/10/24,5900.59,1276.45,6032.626908,1274.933844,0.389724626,16.76634668,2.556219512
2017/10/25,5669.622533,1275,5850.31309,1276.097744,0.384667924,15.31442212,2.427131427
2017/10/26,5893.138417,1273.75,5860.897549,1275.630092,0.379542075,15.87023494,2.454266061
2017/10/27,5889.82,1266.45,5724.63488,1273.012709,0.374289688,15.68250387,2.422766906
2017/10/28,5776.69695,1266.45,5892.046682,1267.269937,0.374126036,14.36532507,2.318284306
2017/10/29,6155.43402,1266.45,5841.260782,1265.765721,0.368510517,13.67983963,2.245253834
2017/10/30,6136.49,1272,5805.016357,1266.9018,0.362782153,16.14488037,2.420139348
2017/10/31,6388.645167,1270.15,6168.63378,1271.833119,0.360081511,14.864288,2.313515785
2017/11/1,6665.306683,1277.05,6111.146948,1270.029539,0.354611649,14.88333389,2.297347072
2017/11/2,6751.98,1279.2,6373.644238,1277.404057,0.353763191,15.05279133,2.307622909
2017/11/3,7197.72006,1267.2,6686.719934,1278.650286,0.348125916,13.86478328,2.196973005
2017/11/4,7437.543317,1267.2,6757.748946,1267.992892,0.358484451,16.26380015,2.414605449
2017/11/5,7365.99,1267.2,7152.92573,1266.406506,0.352591299,15.67563336,2.350976804
2017/11/6,6989.071667,1270.9,7447.136251,1267.869502,0.346558657,14.58770477,2.248442878
2017/11/7,7092.127233,1275.6,7413.394459,1270.467729,0.34190637,16.33018687,2.362920845
2017/11/8,7128.64,1284,6977.524781,1275.683648,0.338134711,15.09401511,2.259161447
2017/11/9,7158.03706,1284.8,7039.270317,1284.194593,0.340086013,13.86818379,2.171721744
2017/11/10,6719.39785,1284.3,7163.050441,1284.347518,0.333715536,12.73809139,2.061770841
2017/11/11,6569.22,1284.3,7193.547911,1284.958043,0.327216919,15.78280727,2.272531974
2017/11/12,5716.301583,1284.3,6693.987575,1283.587504,0.320419338,15.17808043,2.205300544
2017/11/13,6550.227533,1277.95,6546.058562,1284.960159,0.313313272,29.78810177,3.054997159
2017/11/14,6493.63,1274.6,5792.98422,1277.553075,0.31218711,47.88351104,3.866343869
2017/11/15,7301.42992,1282.2,6480.778133,1274.760293,0.306569804,43.14533283,3.636902012
2017/11/16,7815.0307,1280,6467.554351,1282.259435,0.307652617,54.13968285,4.081202655
2017/11/17,7868.77,1284.35,7337.339712,1279.743449,0.300740473,53.2055355,4.000132238
2017/11/18,7817.140383,1284.35,7812.411885,1284.752878,0.295517168,47.872446,3.761267029
2017/11/19,8007.654067,1284.35,7841.545889,1283.877372,0.286679493,43.37443398,3.526267256
2017/11/20,8049.72,1286.2,7835.364053,1284.834199,0.276360796,39.70434825,3.312510422
2017/11/21,8059.8,1283.3,8015.397446,1285.797295,0.263087026,36.08783505,3.081272661
2017/11/22,8268.035,1286.95,8029.978515,1283.594499,0.259928939,32.8781904,2.923353064
2017/11/23,8236.72,1290.35,8061.27126,1286.817771,0.257165118,30.3942721,2.795772981
2017/11/24,8250.978333,1290.5,8276.012984,1290.2648,0.25423604,27.7900854,2.658052156
2017/11/25,8707.407267,1290.5,8237.257724,1290.790356,0.250372167,25.34291534,2.51896023
2017/11/26,8768.8,1290.5,8241.823815,1290.085253,0.246481791,25.53785016,2.508907142
2017/11/27,9718.29505,1294.9,8687.505067,1290.982926,0.242570479,23.25939336,2.375298338
2017/11/28,9952.50882,1291.85,8791.418097,1294.412681,0.240303943,31.38887263,2.746428567
2017/11/29,9919,1283.85,9679.486422,1292.282875,0.237244202,29.00917853,2.623406072
2017/11/30,10147.372,1280.2,9952.312285,1283.674533,0.239198508,26.5748169,2.521241072
2017/12/1,10883.912,1275.5,9962.721412,1280.189892,0.236530815,24.58054076,2.411235229
2017/12/2,10879.88,1275.5,10116.02644,1275.775975,0.234661892,26.73063438,2.504528146
2017/12/3,11332.622,1275.5,10820.98525,1275.060926,0.230770873,24.45383876,2.375549141
2017/12/4,11584.83,1273.45,10951.17002,1276.042999,0.226854714,23.58337537,2.313006676
2017/12/5,11591.22,1266.3,11338.90159,1272.954203,0.223293879,21.79697121,2.206157348
2017/12/6,13540.98,1263.7,11507.86397,1266.774773,0.224348954,19.8861304,2.112210349
2017/12/7,16501.97167,1255,11622.96261,1263.425904,0.221054934,41.07204318,3.013167405
2017/12/8,16860.88,1250.65,13500.41798,1255.15887,0.224564694,82.36755834,4.30079592
2017/12/9,15142.83415,1250.65,16369.4299,1250.757971,0.222459424,74.2936053,4.06537977
2017/12/10,14869.805,1250.65,16992.07036,1250.352469,0.218614602,78.43585894,4.140920684
2017/12/11,15068.95,1247.15,15309.73305,1251.115852,0.214706248,71.34642907,3.913888612
2017/12/12,17276.39333,1240.9,14653.07335,1246.681694,0.211970909,64.78815653,3.705833838
2017/12/13,16808.36667,1242.65,14986.49583,1241.411597,0.211976464,78.01682816,4.066660963
2017/12/14,16252.31,1251,17411.30124,1242.243062,0.208517128,71.67388104,3.865906337
2017/12/15,17771.9,1254.6,16892.84584,1251.17119,0.212685931,66.49500465,3.760658448
2017/12/16,19498.68333,1254.6,16104.93889,1254.655172,0.210377876,67.81274079,3.777075638
2017/12/17,19279.9,1254.6,17665.27071,1254.362993,0.206580787,69.6174331,3.792311187
2017/12/18,18961.85667,1260.6,19625.29302,1255.0154,0.202748503,63.63557424,3.59193784
2017/12/19,17737.11167,1260.35,19369.87289,1260.060428,0.203055626,58.47927927,3.445946407
2017/12/20,17382.94,1264.55,18812.10397,1260.922678,0.199233924,57.77395997,3.392717605
2017/12/21,16047.51,1264.55,17773.19629,1264.048436,0.197480269,53.35265162,3.245935307
2017/12/22,15190.945,1264.55,17508.94065,1264.903721,0.193639412,54.76267741,3.25641101
2017/12/23,13776.61,1264.55,16020.44323,1264.444536,0.189731998,53.10853888,3.174332874
2017/12/24,13949.175,1264.55,15101.23743,1264.426565,0.185814724,57.0971746,3.25722209
2017/12/25,14119.02833,1264.55,13900.39898,1264.90992,0.181809662,52.28964685,3.083303917
2017/12/26,13740.94,1264.55,13947.88462,1264.05744,0.177753262,47.8919681,2.917696614
2017/12/27,15589.32167,1279.4,13993.65634,1265.117328,0.173622329,44.69838234,2.785792032
2017/12/28,14380.58167,1291,13819.66989,1278.739225,0.197371032,55.78903678,3.318303748
2017/12/29,14214.01,1291,15573.54854,1291.463434,0.206644074,57.02800722,3.432855912
2017/12/30,13215.574,1291,14406.78787,1290.795074,0.203333117,52.48341566,3.266744022
2017/12/31,14165.575,1291,14204.9533,1290.947362,0.200007056,53.00366973,3.255934263
2018/1/1,13796,1291,13243.05447,1291.317095,0.196663906,52.48734326,3.212843903
2018/1/2,15005.85667,1312.05,14095.0999,1290.501946,0.193304386,48.95067165,3.076098101
2018/1/3,15053.26167,1314.9,13836.238,1312.433138,0.228265591,50.83191553,3.406343679
2018/1/4,15039.24,1314.5,14987.03945,1314.576839,0.225770001,46.59392145,3.24337936
2018/1/5,17174.12,1317.15,15041.4198,1314.727814,0.222841587,42.71021162,3.085062615
2018/1/6,17319.198,1317.15,15064.16398,1317.043708,0.220263014,55.46413741,3.495239348
2018/1/7,17155.95,1317.15,17063.24633,1317.11235,0.21731718,50.91885768,3.326491029
2018/1/8,15265.90667,1319.95,17373.78401,1317.333219,0.214350576,46.93972595,3.17199579
2018/1/9,14714.25333,1311,17250.57872,1319.635646,0.211825252,54.365811,3.393530845
2018/1/10,14437.42,1319.75,15266.88201,1311.473874,0.214907052,51.38585849,3.32312855
2018/1/11,13296.794,1323.05,14617.00656,1319.171029,0.217092152,47.73051132,3.218993545
2018/1/12,13912.882,1326.8,14483.52581,1323.546194,0.214817085,49.79248305,3.270516178
2018/1/13,13791.19,1326.8,13425.36698,1326.434252,0.212751281,47.25154108,3.170619165
2018/1/14,13852.92,1326.8,13759.51744,1326.959678,0.209856956,43.62036757,3.025564004
2018/1/15,14012.196,1339.25,13750.75588,1326.879246,0.206960066,40.08176514,2.880160542
2018/1/16,13554.14,1333.85,14013.98701,1338.821974,0.214390404,36.7946852,2.80863444
2018/1/17,11116.94667,1335.65,13973.74062,1334.536216,0.213717998,34.94930973,2.733001375
2018/1/18,11345.42333,1332.2,13441.29838,1334.855867,0.211034783,59.09810972,3.531537454
2018/1/19,11174.82,1334.95,11322.28643,1332.976534,0.209186665,55.06408673,3.39391701
2018/1/20,12950.79333,1334.95,11309.88579,1334.32252,0.206748864,51.52984547,3.26400628
2018/1/21,11505.228,1334.95,11004.09415,1335.299075,0.203933924,65.27713851,3.648591918
2018/1/22,11513.42,1332.6,12964.4968,1334.940264,0.201114506,70.73801419,3.771795436
2018/1/23,11223.064,1333.4,11771.70748,1332.298965,0.198786143,65.40250056,3.605705315
2018/1/24,11282.25833,1353.7,11357.45181,1333.955062,0.195968944,61.34191734,3.467147354
2018/1/25,11392.03,1354.95,11047.99657,1352.775008,0.220801477,57.11666155,3.551259388
2018/1/26,10969.815,1353.15,11501.94563,1355.948338,0.218200107,53.31693368,3.410829903
2018/1/27,11524.77667,1353.15,11461.18008,1352.285768,0.215847942,50.98924461,3.317517672
2018/1/28,11431.37,1353.15,10750.36469,1353.725796,0.213232494,49.05905756,3.234344633
2018/1/29,11212.655,1343.85,11517.30019,1352.950738,0.210592131,45.86839239,3.107977236
2018/1/30,10184.06167,1344.9,11662.32733,1343.732147,0.213608058,43.10307925,3.034331073
2018/1/31,10082.52,1345.05,11128.64263,1345.337281,0.211021528,46.91660332,3.146492227
2018/2/1,9083.258333,1341.35,10046.38995,1344.356233,0.208421226,43.93654184,3.02610441
2018/2/2,8901.901667,1331.15,10211.29823,1342.203458,0.206823869,48.52043001,3.16783571
2018/2/3,8852.73,1331.15,9210.78989,1330.417618,0.210981758,45.84106995,3.109924361
2018/2/4,8400.648333,1331.15,8712.928691,1331.677391,0.208439255,42.91601944,2.990883332
2018/2/5,6838.816667,1333.6,8811.071382,1330.910137,0.205877661,42.23319556,2.948706757
2018/2/6,6925.46,1331.4,8624.987685,1333.489123,0.203590846,41.17099568,2.895174927
2018/2/7,8099.958333,1324.65,6854.490305,1331.846558,0.201408044,41.15589683,2.879084693
2018/2/8,8240.536667,1315.45,6668.797529,1324.041113,0.201945913,41.6781693,2.901161139
2018/2/9,8245.08,1314.1,8137.572405,1316.240155,0.204984632,41.64881689,2.921877377
2018/2/10,8319.876566,1314.1,8486.826065,1313.336664,0.202611973,41.65554205,2.905152585
2018/2/11,8343.455,1314.1,8103.249345,1314.704412,0.200094143,41.63966051,2.886494788
2018/2/12,8068.02,1322.3,8139.243545,1313.769896,0.197570967,41.62792587,2.8678336
2018/2/13,8597.7675,1325.35,8560.297496,1322.223394,0.199196077,41.66378073,2.880843914
2018/2/14,9334.633333,1336.25,8163.321701,1325.745277,0.197200213,41.70831242,2.86790657
2018/2/15,9471.64,1352.45,8313.335391,1335.496229,0.201816843,41.80463768,2.904630785
2018/2/16,10127.16167,1352.1,9337.742352,1353.195688,0.214203842,41.78963575,2.991905836
2018/2/17,10841.99167,1352.1,9752.32824,1351.424887,0.211842731,41.83982472,2.977156819
2018/2/18,11085.83,1352.1,9969.779664,1352.593116,0.209459771,41.89255929,2.96222988
2018/2/19,11110.965,1346.6,10612.99134,1351.865901,0.207082503,41.87895321,2.944893622
2018/2/20,11390.39167,1339.85,11338.76055,1346.58631,0.206589712,41.86812082,2.941007144
2018/2/21,11245.98,1330.5,11225.60283,1340.196676,0.206987475,41.85482863,2.943369719
2018/2/22,9931.071667,1328.35,11080.77095,1330.012515,0.209752964,41.85776199,2.963070985
2018/2/23,10162.11667,1327.95,11282.67878,1328.94992,0.207737248,42.21635698,2.961403353
2018/2/24,10171.3,1327.95,10281.34938,1327.356115,0.205417423,42.2055763,2.944445742
2018/2/25,9696.593333,1327.95,9937.957762,1328.432366,0.203082513,42.19482522,2.927290749
2018/2/26,10348.60333,1333.5,9933.161883,1327.667359,0.200741301,42.26146985,2.912665865
2018/2/27,10319.46,1325.75,10043.183,1333.47907,0.200013182,42.30560717,2.908896545
2018/2/28,10370.165,1317.85,10385.77241,1326.120335,0.201331958,42.29820615,2.918215323
2018/3/1,11009.38167,1307.75,9980.082214,1317.335495,0.202755745,42.2857649,2.928085001
2018/3/2,10931.12,1322.3,10479.43278,1308.457617,0.206428591,42.31722004,2.955585241
2018/3/3,11326.94833,1322.3,11258.57282,1321.431016,0.220624545,35.01671468,2.779486777
2018/3/4,11430.18167,1322.3,10731.59177,1323.092782,0.214956079,32.54677621,2.645019356
2018/3/5,11516.83,1320.4,11150.46918,1321.747739,0.211210733,29.73048752,2.505872716
2018/3/6,10763.19833,1331.4,11702.66441,1320.641276,0.209201826,27.1083768,2.381411754
2018/3/7,10118.058,1329.4,11566.24142,1331.407376,0.215466846,29.44135696,2.518657644
2018/3/8,9920.46,1321,10517.99001,1329.116158,0.211187722,30.70245454,2.546366318
2018/3/9,9089.278333,1320.6,10197.57886,1321.616584,0.215404925,28.83975572,2.492433633
2018/3/10,8746.002,1320.6,10122.47649,1319.818279,0.210612272,33.16050849,2.642727764
2018/3/11,8777.37,1320.6,8963.583892,1321.400986,0.208408182,32.19738237,2.590404972
2018/3/12,9182.843333,1319.15,8608.137743,1319.931903,0.206215686,29.93517834,2.484573072
2018/3/13,9154.7,1322.75,8951.993807,1319.587833,0.204159489,29.07683328,2.436454682
2018/3/14,9153.54,1323.55,9219.793823,1322.59414,0.202587081,27.01296487,2.339332745
2018/3/15,8358.121667,1318.75,8977.872965,1323.378283,0.20040562,24.99290293,2.238016577
2018/3/16,8530.402,1310.1,9194.67835,1319.268071,0.199563769,29.92896834,2.443918518
2018/3/17,8297.89,1310.1,8553.1798,1309.459445,0.201608778,28.11080051,2.380626838
2018/3/18,8171.415,1310.1,8382.172219,1310.793094,0.199435916,26.92621057,2.317337581
2018/3/19,8412.033333,1312.4,8188.736946,1309.483719,0.197259316,25.33091738,2.235343246
2018/3/20,8605.64,1311,8365.547763,1312.815974,0.195360781,23.98132734,2.164488587
2018/3/21,8947.753333,1321.35,8418.384482,1310.870551,0.193322681,22.48032177,2.084695677
2018/3/22,8690.408333,1329.15,8408.814606,1321.08535,0.197000287,21.79922918,2.072306543
2018/3/23,8725.37,1346.6,9013.422025,1329.624804,0.19797006,21.06445829,2.042090126
2018/3/24,8662.378333,1346.6,8872.246824,1345.795546,0.217922284,19.46284157,2.059462769
2018/3/25,8617.296667,1346.6,8575.830618,1347.498462,0.2128837,18.0533571,1.960424814
2018/3/26,8457.96,1352.4,8555.352078,1345.785246,0.207761938,16.6801887,1.861587583
2018/3/27,7876.195,1341.45,8810.537874,1352.916424,0.20651192,15.78710156,1.805609218
2018/3/28,7960.38,1332.45,8484.890771,1341.398981,0.217050016,19.29231458,2.046313071
2018/3/29,7950.61,1323.85,7704.477553,1332.186085,0.222283114,17.93741899,1.996793767
2018/3/30,6882.531667,1323.85,7994.753058,1324.499164,0.226483949,16.63813535,1.941203388
2018/3/31,6935.48,1323.85,8104.328522,1322.97783,0.221704756,29.78720772,2.569818208
2018/4/1,6937.56,1323.85,6837.500653,1324.778041,0.216888043,28.30058857,2.4775107
2018/4/2,7035.848333,1323.85,6784.427475,1323.040847,0.212034279,26.84934874,2.385997131
2018/4/3,7410.435,1333.45,7048.313266,1324.400001,0.207120792,25.47229502,2.296920094
2018/4/4,7426.48,1337.3,7129.055227,1333.157755,0.213355035,25.4921828,2.332141839
2018/4/5,6826.51,1327.7,7244.613652,1337.198223,0.210143342,24.10282889,2.250566374
2018/4/6,6603.876667,1331.2,7414.541765,1328.261763,0.216806386,27.09319164,2.423628881
2018/4/7,6634.68,1331.2,7024.288413,1330.305727,0.213397154,26.46777104,2.376583053
2018/4/8,7017.656667,1331.2,6530.037293,1332.23181,0.208649098,25.11752873,2.289268377
2018/4/9,6699.273333,1331.95,6469.678169,1330.225918,0.203799132,25.431492,2.276601853
2018/4/10,6784.41,1338.95,7142.251891,1332.683406,0.201622001,25.48901037,2.266968302
2018/4/11,6926.266667,1350.75,6828.423997,1338.509462,0.201823434,24.22009708,2.2109236
2018/4/12,7847.845,1341.35,6597.101502,1350.661627,0.211467015,23.08986373,2.20969332
2018/4/13,7941.46,1343.7,6877.170959,1341.982779,0.217316464,43.93424806,3.089924825
2018/4/14,8036.511051,1343.7,8005.776015,1342.677807,0.213269577,30.15709858,2.536058289
2018/4/15,8340.748333,1343.7,7931.678315,1344.892011,0.208690233,28.78960393,2.451144458
2018/4/16,8368.1,1349.35,7884.397254,1342.555751,0.20403317,28.01207117,2.390688535
2018/4/17,7895.416926,1342.1,8402.750772,1350.174303,0.202857204,43.75682868,2.979326756
2018/4/18,8164.937426,1351.45,8492.683889,1341.781393,0.204860619,27.37526925,2.368145818
2018/4/19,8175.96,1348.6,7805.975363,1351.152348,0.209863896,43.58029501,3.024223952
2018/4/20,8852.718333,1336.75,8060.866011,1349.416561,0.2064296,43.31617183,2.990274242
2018/4/21,8807.205,1336.75,8312.606486,1335.714701,0.217950914,43.52085556,3.079839323
2018/4/22,8930.6,1336.75,8859.025033,1337.865159,0.213591679,26.10841092,2.361469738
2018/4/23,8933.861667,1324.3,8686.370261,1335.745008,0.209198015,24.94530959,2.284405667
2018/4/24,9555.542,1328.85,8970.200716,1325.144347,0.222017397,23.74675059,2.296125379
2018/4/25,9658.11,1321.65,9035.912189,1328.334479,0.219796361,24.83987613,2.336603173
2018/4/26,9258.398333,1320.7,9440.281328,1321.79167,0.221238848,23.67749856,2.2887513
2018/4/27,9010.32,1321.5,9615.303915,1321.007516,0.21709669,23.64955322,2.265886079
2018/4/28,8928.55,1321.5,9411.665798,1320.802057,0.212884408,23.01864675,2.213664604
2018/4/29,9334.281667,1321.5,8990.712269,1322.455486,0.208593102,21.96565608,2.140533659
2018/4/30,9259.57,1313.2,8788.351503,1320.472337,0.204241782,21.77130387,2.108698625
