Unnamed: 0,Date,Bitcoin,Gold,rt_bitcoin,rt_gold,sigma_bitcoin,sigma_gold
303,2017-07-11,2327.09,1211.05,-0.016654115,-0.000701624,0.6494675360000001,0.10721515599999999
304,2017-07-12,2385.748571,1218.8,0.024894381,0.0063790159999999995,0.648805651,0.107038144
305,2017-07-13,2354.783417,1218.9,-0.013064185,8.2e-05,0.648127737,0.10703403199999999
306,2017-07-14,2338.49,1230.3,-0.006943334000000001,0.009309229,0.647345724,0.106858334
307,2017-07-15,2058.9956,1230.3,-0.127287131,0.0,0.646404455,0.107036795
308,2017-07-16,1931.2143,1230.3,-0.064069315,0.0,0.661061378,0.10686197900000001
309,2017-07-17,1910.96,1234.1,-0.010543242,0.0030839170000000003,0.664107301,0.106688016
310,2017-07-18,2320.12225,1240.75,0.194014145,0.005374076,0.663211129,0.106556963
311,2017-07-19,2264.7657,1242.15,-0.024148568,0.001127714,0.6935222659999999,0.10650428
312,2017-07-20,2265.21,1238.7,0.00019616,-0.0027813070000000002,0.6930866170000001,0.106339188
313,2017-07-21,2682.195363,1248.55,0.168968155,0.007920435,0.69198814,0.106193299
314,2017-07-22,2807.609857,1248.55,0.045697912,0.0,0.713373765,0.106273975
315,2017-07-23,2825.51,1248.55,0.006355343,0.0,0.713605788,0.10610420699999999
316,2017-07-24,2751.8210289999997,1255.55,-0.026425993999999998,0.005590846,0.712474176,0.105935251
317,2017-07-25,2560.997917,1254.4,-0.071865891,-0.0009163530000000001,0.712134218,0.105892775
318,2017-07-26,2564.3,1248.1,0.001288543,-0.005034976,0.7157254209999999,0.10572718800000001
319,2017-07-27,2647.625,1261.1,0.031977475,0.010361961,0.714607193,0.10564903099999999
320,2017-07-28,2781.636583,1264.9,0.049376442,0.003008712,0.714092029,0.105898666
321,2017-07-29,2784.8,1264.9,0.001136604,0.0,0.714577472,0.105769794
322,2017-07-30,2745.955417,1264.9,-0.014046986000000001,0.0,0.713473461,0.10560447699999999
323,2017-07-31,2866.4316670000003,1267.55,0.042938863,0.0020928360000000003,0.712642144,0.10543993199999999
324,2017-08-01,2862.9,1270.95,-0.0012328369999999999,0.0026787490000000002,0.712700818,0.10529460300000001
325,2017-08-02,2693.6339829999997,1269.6,-0.060943892,-0.0010627619999999999,0.71162806,0.10516079099999999
326,2017-08-03,2794.117717,1268.1,0.036625187000000003,-0.0011821730000000001,0.713919321,0.10500161
327,2017-08-04,2790.0,1257.7,-0.001474796,-0.008235061,0.7136311909999999,0.104844022
328,2017-08-05,3218.115017,1257.7,0.142754194,0.0,0.7125679540000001,0.104924396
329,2017-08-06,3252.562533,1257.7,0.010647368,0.0,0.726214185,0.10476393099999999
330,2017-08-07,3210.2,1258.0,-0.013109916999999999,0.000238502,0.7251340209999999,0.10460419900000001
331,2017-08-08,3457.3743329999998,1261.8,0.074176197,0.003016115,0.724284612,0.104445679
332,2017-08-09,3357.326317,1271.05,-0.029364519,0.007304058,0.7268221559999999,0.104324037
333,2017-08-10,3340.28,1284.4,-0.005090282,0.010448353,0.726626716,0.104368393
334,2017-08-11,3632.506667,1286.1,0.083868316,0.0013227,0.725612523,0.10461617
335,2017-08-12,3852.802914,1286.1,0.058877961,0.0,0.7291834540000001,0.10446620400000001
336,2017-08-13,3868.52,1286.1,0.004071092,0.0,0.7302350459999999,0.104309728
337,2017-08-14,4282.992,1282.3,0.10177982599999999,-0.0029590429999999997,0.729148947,0.10415395300000001
338,2017-08-15,4217.028329,1270.3,-0.015521138,-0.009402246999999999,0.734919346,0.10402848099999999
339,2017-08-16,4179.97,1272.75,-0.008826623,0.001926821,0.734161996,0.10418434800000001
340,2017-08-17,4328.725717,1285.15,0.034969138,0.009695529,0.7332317429999999,0.10404513900000001
341,2017-08-18,4130.440067,1295.8,-0.046889252,0.008252822,0.73278269,0.104234513
342,2017-08-19,4104.71,1295.8,-0.00624886,0.0,0.733720925,0.104327857
343,2017-08-20,4157.958033,1295.8,0.012889001,0.0,0.732748324,0.10417478599999999
344,2017-08-21,4043.722,1292.9,-0.027858541,-0.002240508,0.731718953,0.104022387
345,2017-08-22,3986.28,1284.2,-0.01430709,-0.006751801,0.731461018,0.103887342
346,2017-08-23,4174.95,1286.65,0.046243917,0.001905985,0.730681354,0.103893279
347,2017-08-24,4340.316717000001,1289.0,0.03884494,0.001824783,0.73082794,0.10375658
348,2017-08-25,4331.77,1285.3,-0.0019710870000000003,-0.00287457,0.730573247,0.10361930300000001
349,2017-08-26,4360.513317,1285.3,0.006613549,0.0,0.7295637340000001,0.10349724099999999
350,2017-08-27,4354.308333,1285.3,-0.0014240070000000001,0.0,0.7285185540000001,0.103348458
351,2017-08-28,4339.05,1285.3,-0.0035103459999999997,0.0,0.7275119859999999,0.103200314
352,2017-08-29,4607.98545,1318.65,0.060135336,0.025616332000000002,0.726533432,0.103052805
353,2017-08-30,4594.98785,1308.5,-0.0028246540000000002,-0.007727043,0.727623177,0.105178677
354,2017-08-31,4582.52,1311.75,-0.002717046,0.002480681,0.726643072,0.105231218
355,2017-09-01,4911.740017,1320.4,0.06937919599999999,0.0065725969999999995,0.72566562,0.105103487
356,2017-09-02,4580.387479999999,1320.4,-0.069844664,0.0,0.7275124159999999,0.105102142
357,2017-09-03,4585.57,1320.4,0.001130819,0.0,0.7305059140000001,0.10495400699999999
358,2017-09-04,4344.098317,1333.1,-0.054096201,0.009572335999999999,0.7294960009999999,0.104806496
359,2017-09-05,4488.720139999999,1335.55,0.032749399,0.001836135,0.7309575309999999,0.104967862
360,2017-09-06,4385.02,1337.85,-0.023373427999999998,0.001720656,0.730457479,0.104832225
361,2017-09-07,4654.6585,1343.5,0.059674359,0.004214301,0.73001946,0.104695754
362,2017-09-08,4310.750183,1346.25,-0.076756601,0.0020448,0.731041045,0.10460874099999999
363,2017-09-09,4312.26,1346.25,0.000350183,0.0,0.734682452,0.104477154
364,2017-09-10,4329.955,1346.25,0.004095021,0.0,0.733686773,0.104332756
365,2017-09-11,4248.090017,1334.2,-0.019087675,-0.008991088000000001,0.7326792940000001,0.104188954
366,2017-09-12,4198.59,1326.5,-0.01172072,-0.005787967,0.732080735,0.104316263
367,2017-09-13,3961.271267,1327.55,-0.058183754000000004,0.000791244,0.7312758359999999,0.10428467400000001
368,2017-09-14,3319.63,1324.55,-0.17671167,-0.002262359,0.733002432,0.104144155
369,2017-09-15,3216.43,1322.85,-0.031581282,-0.001284279,0.75399297,0.104019111
370,2017-09-16,3763.6260399999996,1322.85,0.157110816,0.0,0.753824809,0.103883106
371,2017-09-17,3746.060783,1322.85,-0.004678035,0.0,0.7678846009999999,0.103742247
372,2017-09-18,3678.53,1312.1,-0.018191614,-0.008159593,0.7669071409999999,0.10360196
373,2017-09-19,3943.413333,1309.6,0.06953346099999999,-0.00190716,0.7662141140000001,0.103679785
374,2017-09-20,3977.5616670000004,1311.3,0.008622309,0.001297264,0.767856717,0.103551887
375,2017-09-21,3894.48,1292.1,-0.021108818999999997,-0.01475021,0.76683809,0.103418728
376,2017-09-22,3637.50255,1294.8,-0.068262832,0.002087441,0.7662452059999999,0.10398320800000001
377,2017-09-23,3776.3869,1294.8,0.037470372,0.0,0.7686025009999999,0.10385943800000001
378,2017-09-24,3777.62,1294.8,0.00032647599999999997,0.0,0.768258205,0.10372124699999999
379,2017-09-25,3942.555,1293.3,0.042734809000000006,-0.0011591519999999999,0.767253726,0.103583606
380,2017-09-26,3910.307383,1300.05,-0.008213005,0.005205634000000001,0.7671441309999999,0.103450382
381,2017-09-27,3881.0,1282.55,-0.007523133,-0.013552442,0.766240928,0.103402867
382,2017-09-28,4201.98905,1283.35,0.079465144,0.000623563,0.7653299159999999,0.103849008
383,2017-09-29,4193.574667,1283.1,-0.002004484,-0.000194822,0.767795695,0.103714228
384,2017-09-30,4164.27,1283.1,-0.0070125230000000005,0.0,0.766823012,0.10357842800000001
385,2017-10-01,4360.722967000001,1283.1,0.046096872000000004,0.0,0.7659127790000001,0.103443141
386,2017-10-02,4386.88375,1273.7,0.005981261,-0.007352974,0.76596372,0.103308384
387,2017-10-03,4394.07,1271.25,0.001636782,-0.0019253820000000002,0.764971434,0.103341225
388,2017-10-04,4225.175,1274.25,-0.039195225,0.0023571020000000002,0.7639896279999999,0.10321777
389,2017-10-05,4338.852,1274.5,0.026549117,0.000196175,0.764206697,0.10310344199999999
390,2017-10-06,4318.58,1261.8,-0.004683152,-0.010014671999999999,0.763510395,0.10297076599999999
391,2017-10-07,4376.191667,1261.8,0.013252218999999999,0.0,0.7625880859999999,0.10314674199999999
392,2017-10-08,4602.280882999999,1261.8,0.050373161,0.0,0.7616543440000001,0.103014466
393,2017-10-09,4605.66,1278.75,0.0007339569999999999,0.013343765,0.761939177,0.10288269800000001
394,2017-10-10,4782.28,1291.4,0.037631437999999996,0.009843863000000001,0.760980743,0.10331578300000001
395,2017-10-11,4819.485767,1289.25,0.007749815,-0.001666247,0.760658176,0.10348962199999999
396,2017-10-12,4822.17,1290.25,0.000556799,0.000775344,0.7596987590000001,0.103366125
397,2017-10-13,5563.8065670000005,1299.6,0.143058474,0.007220526999999999,0.758751842,0.10323739300000001
398,2017-10-14,5739.438733,1299.6,0.031078915,0.0,0.76921613,0.10327027800000001
399,2017-10-15,5825.99,1299.6,0.014967518,0.0,0.7686384079999999,0.103140139
400,2017-10-16,5711.205867000001,1303.3,-0.019898756,0.002842985,0.7677270740000001,0.103010492
401,2017-10-17,5603.712939999999,1284.75,-0.019000783,-0.014335363,0.7671524609999999,0.10290690699999999
402,2017-10-18,5594.66,1280.2,-0.0016168320000000001,-0.0035478309999999996,0.7665518020000001,0.10340102300000001
403,2017-10-19,5727.6335,1286.4,0.023489872000000002,0.004831304,0.7656274890000001,0.103308587
404,2017-10-20,5979.4598399999995,1281.2,0.043027792,-0.004050481,0.764869172,0.10325322199999999
405,2017-10-21,5986.44,1281.2,0.001166675,0.0,0.7647523979999999,0.10317288
406,2017-10-22,5983.18455,1281.2,-0.000543952,0.0,0.7638191870000001,0.103045132
407,2017-10-23,5876.079867,1274.9,-0.018063109,-0.004929395,0.7628999759999999,0.102917858
408,2017-10-24,5900.59,1276.45,0.004162496,0.001215043,0.762289801,0.102861776
409,2017-10-25,5669.622533,1275.0,-0.039929803,-0.001136609,0.7613561059999999,0.10274048300000001
410,2017-10-26,5893.138417,1273.75,0.038666151,-0.000980873,0.761632051,0.10261778199999999
411,2017-10-27,5889.82,1266.45,-0.000563257,-0.005747595,0.76134869,0.10249461800000001
412,2017-10-28,5776.69695,1266.45,-0.01939338,0.0,0.7604431309999999,0.102465174
413,2017-10-29,6155.434020000001,1266.45,0.063503215,0.0,0.759878926,0.10234048
414,2017-10-30,6136.49,1272.0,-0.003082355,0.004372754,0.760916905,0.102216241
415,2017-10-31,6388.645167000001,1270.15,0.040269305,-0.0014554610000000001,0.7600403640000001,0.102152271
416,2017-11-01,6665.306683,1277.05,0.042393745,0.005417727,0.759821722,0.102034308
417,2017-11-02,6751.98,1279.2,0.012919828999999999,0.0016821520000000001,0.759688197,0.10200178300000001
418,2017-11-03,7197.72006,1267.2,0.063928522,-0.00942514,0.7588068370000001,0.101888403
419,2017-11-04,7437.543317000001,1267.2,0.032776277,0.0,0.7598442540000001,0.10202431199999999
420,2017-11-05,7365.99,1267.2,-0.009667135,0.0,0.7593521190000001,0.10190223400000001
421,2017-11-06,6989.071667,1270.9,-0.052525722000000004,0.0029155690000000002,0.75858625,0.10178059199999999
422,2017-11-07,7092.127233,1275.6,0.01463759,0.003691345,0.759628805,0.10168621800000001
423,2017-11-08,7128.64,1284.0,0.005135144,0.006563549,0.758773315,0.101607589
424,2017-11-09,7158.03706,1284.8,0.004115317,0.000622859,0.7578761070000001,0.101616955
425,2017-11-10,6719.39785,1284.3,-0.063237245,-0.00038924099999999997,0.75698338,0.10149819
426,2017-11-11,6569.22,1284.3,-0.022603441000000002,0.0,0.758784068,0.10137872199999999
427,2017-11-12,5716.3015829999995,1284.3,-0.139073084,0.0,0.7583410009999999,0.10125939800000001
428,2017-11-13,6550.227533,1277.95,0.136177767,-0.004956591,0.7691322429999999,0.101140495
429,2017-11-14,6493.63,1274.6,-0.008678091,-0.002624828,0.777677142,0.101091489
430,2017-11-15,7301.4299200000005,1282.2,0.117248512,0.005944949000000001,0.776879889,0.10099210199999999
431,2017-11-16,7815.0307,1280.0,0.067978684,-0.001717275,0.782765934,0.100980057
432,2017-11-17,7868.77,1284.35,0.006852868000000001,0.003392676,0.78394918,0.100870381
433,2017-11-18,7817.140383,1284.35,-0.006582953000000001,0.0,0.7830418370000001,0.100788188
434,2017-11-19,8007.654067,1284.35,0.024079035,0.0,0.782220373,0.10067148199999999
435,2017-11-20,8049.72,1286.2,0.005239466,0.001439381,0.7814974140000001,0.10055518
436,2017-11-21,8059.8,1283.3,0.0012514339999999998,-0.002257249,0.780598841,0.10044584599999999
437,2017-11-22,8268.035,1286.95,0.025508133,0.002840193,0.77971459,0.100344134
438,2017-11-23,8236.72,1290.35,-0.003794669,0.002638422,0.779028395,0.100253399
439,2017-11-24,8250.978333,1290.5,0.0017295729999999999,0.000116241,0.77818888,0.100159635
440,2017-11-25,8707.407267,1290.5,0.053842294000000006,0.0,0.777311273,0.10004532099999999
441,2017-11-26,8768.8,1290.5,0.007025894,0.0,0.7776527609999999,0.09993132
442,2017-11-27,9718.29505,1294.9,0.10281023,0.003403732,0.776771144,0.09981770699999999
443,2017-11-28,9952.508820000001,1291.85,0.023814465,-0.002358173,0.780853572,0.09973875
444,2017-11-29,9919.0,1283.85,-0.003372552,-0.006211924000000001,0.7801351240000001,0.099641051
445,2017-11-30,10147.372,1280.2,0.022762646,-0.00284706,0.779304787,0.0996365
446,2017-12-01,10883.912,1275.5,0.07007098,-0.003678057,0.778572435,0.099546165
447,2017-12-02,10879.88,1275.5,-0.000370524,0.0,0.779833722,0.099471097
448,2017-12-03,11332.622,1275.5,0.040770257000000004,0.0,0.778984938,0.09935954
449,2017-12-04,11584.83,1273.45,0.022011014,-0.001608506,0.7787322740000001,0.09924835800000001
450,2017-12-05,11591.22,1266.3,0.000551431,-0.00563049,0.7779905890000001,0.099144104
451,2017-12-06,13540.98,1263.7,0.155472728,-0.002055337,0.7771441,0.09912046099999999
452,2017-12-07,16501.97167,1255.0,0.197759226,-0.006908353000000001,0.7877424590000001,0.09902105300000001
453,2017-12-08,16860.88,1250.65,0.021516277,-0.0034721559999999997,0.805320954,0.09904159800000001
454,2017-12-09,15142.83415,1250.65,-0.107468719,0.0,0.804533455,0.098963577
455,2017-12-10,14869.805,1250.65,-0.01819478,0.0,0.8101908390000001,0.09885433
456,2017-12-11,15068.95,1247.15,0.013303688999999999,-0.002802468,0.809614315,0.098745445
457,2017-12-12,17276.393330000003,1240.9,0.136704687,-0.005024025,0.8087459509999999,0.098656935
458,2017-12-13,16808.36667,1242.65,-0.027464244,0.001409273,0.8161194629999999,0.09861562800000001
459,2017-12-14,16252.31,1251.0,-0.033641726000000004,0.006697035,0.815815858,0.09851440199999999
460,2017-12-15,17771.9,1254.6,0.089383506,0.002873565,0.8157376999999999,0.098537084
461,2017-12-16,19498.68333,1254.6,0.092728384,0.0,0.8181336929999999,0.098454697
462,2017-12-17,19279.9,1254.6,-0.011283838999999999,0.0,0.820768024,0.09834766199999999
463,2017-12-18,18961.856669999997,1260.6,-0.016633685,0.0047710009999999995,0.820048125,0.098240975
464,2017-12-19,17737.11167,1260.35,-0.06677026900000001,-0.000198338,0.819439771,0.09820084400000001
465,2017-12-20,17382.94,1264.55,-0.020169884,0.0033268670000000003,0.821187303,0.09809476199999999
466,2017-12-21,16047.51,1264.55,-0.079935568,0.0,0.820661565,0.09802160300000001
467,2017-12-22,15190.945,1264.55,-0.05485417099999999,0.0,0.823387704,0.097916175
468,2017-12-23,13776.61,1264.55,-0.0977273,0.0,0.8243153120000001,0.097811085
469,2017-12-24,13949.175,1264.55,0.01244814,0.0,0.828584165,0.097706333
470,2017-12-25,14119.028330000001,1264.55,0.012103048,0.0,0.827716352,0.09760191800000001
471,2017-12-26,13740.94,1264.55,-0.027143717,0.0,0.826849429,0.09749783599999999
472,2017-12-27,15589.32167,1279.4,0.126206474,0.01167489,0.8265050079999999,0.09739408599999999
473,2017-12-28,14380.58167,1291.0,-0.08070737,0.009025894,0.832292108,0.09767023
474,2017-12-29,14214.01,1291.0,-0.011650703,0.0,0.8349514140000001,0.097792517
475,2017-12-30,13215.573999999999,1291.0,-0.072832115,0.0,0.834224077,0.097689096
476,2017-12-31,14165.575,1291.0,0.069418743,0.0,0.836242458,0.09758600199999999
477,2018-01-01,13796.0,1291.0,-0.02643603,0.0,0.8371792570000001,0.097483234
478,2018-01-02,15005.85667,1312.05,0.08406187400000001,0.016173688000000002,0.836797963,0.09738078900000001
479,2018-01-03,15053.261669999998,1314.9,0.00315412,0.002169818,0.83866072,0.097989622
480,2018-01-04,15039.24,1314.5,-0.000931905,-0.00030425200000000003,0.83779037,0.09789995300000001
481,2018-01-05,17174.12,1317.15,0.132740814,0.002013946,0.836943205,0.09779793199999999
482,2018-01-06,17319.198,1317.15,0.008411998,0.0,0.843245081,0.097707054
483,2018-01-07,17155.95,1317.15,-0.009470545,0.0,0.842370937,0.097605435
484,2018-01-08,15265.906669999998,1319.95,-0.11672303199999999,0.002123546,0.841618375,0.097504132
485,2018-01-09,14714.253330000001,1311.0,-0.036805381,-0.0068036519999999994,0.847555889,0.09741532800000001
486,2018-01-10,14437.42,1319.75,-0.018993191,0.00665212,0.8475168479999999,0.097437875
487,2018-01-11,13296.794,1323.05,-0.082300494,0.002497353,0.846932322,0.09745591699999999
488,2018-01-12,13912.882,1326.8,0.04529222,0.0028303509999999996,0.849537477,0.097372276
489,2018-01-13,13791.19,1326.8,-0.008785191,0.0,0.8493357579999999,0.09729355
490,2018-01-14,13852.92,1326.8,0.004466058,0.0,0.848567504,0.097193813
491,2018-01-15,14012.196000000002,1339.25,0.011432053000000001,0.009339728,0.847702693,0.09709438199999999
492,2018-01-16,13554.14,1333.85,-0.033236058,-0.004040258,0.846850452,0.09722560000000001
493,2018-01-17,11116.946670000001,1335.65,-0.198221365,0.0013485670000000002,0.846674192,0.09717005199999999
494,2018-01-18,11345.42333,1332.2,0.020343761000000002,-0.002586354,0.863883409,0.09707594
495,2018-01-19,11174.82,1334.95,-0.015151399,0.002062127,0.863098481,0.09699525699999999
496,2018-01-20,12950.79333,1334.95,0.147494014,0.0,0.862414725,0.09690807900000001
497,2018-01-21,11505.228000000001,1334.95,-0.118355507,0.0,0.870057083,0.096810143
498,2018-01-22,11513.42,1332.6,0.000711771,-0.0017619170000000002,0.87568857,0.096712504
499,2018-01-23,11223.063999999998,1333.4,-0.025542365,0.00060015,0.874820002,0.09662343300000001
500,2018-01-24,11282.25833,1353.7,0.005260486,0.015109513,0.874354462,0.096527277
501,2018-01-25,11392.03,1354.95,0.009682556,0.0009229689999999999,0.873479786,0.09702423800000001
502,2018-01-26,10969.815,1353.15,-0.037766577999999995,-0.001329345,0.8726139409999999,0.096929172
503,2018-01-27,11524.776670000001,1353.15,0.049351800999999994,0.0,0.8725337470000001,0.096837286
504,2018-01-28,11431.37,1353.15,-0.00813788,0.0,0.872456945,0.09674079099999999
505,2018-01-29,11212.655,1343.85,-0.019318279,-0.006896579,0.87167145,0.096644584
506,2018-01-30,10184.061670000001,1344.9,-0.096219134,0.000781032,0.87106855,0.096673005
507,2018-01-31,10082.52,1345.05,-0.010020685,0.000111526,0.874494977,0.09657870199999999
508,2018-02-01,9083.258333,1341.35,-0.104370256,-0.002754618,0.873731377,0.09648323800000001
509,2018-02-02,8901.901667,1331.15,-0.020168051,-0.007633339,0.877814153,0.096407994
510,2018-02-03,8852.73,1331.15,-0.0055390380000000005,0.0,0.87721542,0.09646367199999999
511,2018-02-04,8400.648333,1331.15,-0.052417001,0.0,0.8764021470000001,0.09636886800000001
512,2018-02-05,6838.816667,1333.6,-0.205694171,0.0018388220000000002,0.8768945490000001,0.09627434300000001
513,2018-02-06,6925.46,1331.4,0.012589761000000001,-0.0016510320000000002,0.8938975159999999,0.096188655
514,2018-02-07,8099.958333,1324.65,0.156654442,-0.005082747,0.893050755,0.096101754
515,2018-02-08,8240.536667,1315.45,0.017206554,-0.006969461,0.901307422,0.09607424099999999
516,2018-02-09,8245.08,1314.1,0.000551188,-0.001026792,0.90049061,0.096104477
517,2018-02-10,8319.876565999999,1314.1,0.00903076,0.0,0.8996254140000001,0.096013738
518,2018-02-11,8343.455,1314.1,0.00282998,0.0,0.8987613179999999,0.09592065699999999
519,2018-02-12,8068.02,1322.3,-0.0335693,0.006220624,0.8978952259999999,0.095827846
520,2018-02-13,8597.7675,1325.35,0.063594478,0.002303931,0.8976117220000001,0.09583386699999999
521,2018-02-14,9334.633333,1336.25,0.082228921,0.008190608,0.898091567,0.09575497
522,2018-02-15,9471.64,1352.45,0.014570573,0.012050578999999999,0.899547806,0.09583225699999999
523,2018-02-16,10127.16167,1352.1,0.066919018,-0.000258823,0.898719925,0.09610464699999999
524,2018-02-17,10841.99167,1352.1,0.068205624,0.0,0.8993363440000001,0.096012772
525,2018-02-18,11085.83,1352.1,0.022241003999999998,0.0,0.9000062440000001,0.095920942
526,2018-02-19,11110.965,1346.6,0.002264742,-0.004076042,0.899257533,0.095829375
527,2018-02-20,11390.39167,1339.85,0.024837705,-0.00502523,0.8984062970000001,0.095780428
528,2018-02-21,11245.98,1330.5,-0.012759433,-0.007002856,0.897697938,0.09575320300000001
529,2018-02-22,9931.071667,1328.35,-0.124342337,-0.0016172410000000002,0.896975795,0.09578532699999999
530,2018-02-23,10162.11667,1327.95,0.02299836,-0.000301171,0.902579833,0.095701156
531,2018-02-24,10171.3,1327.95,0.000903275,0.0,0.9018482879999999,0.09561089199999999
532,2018-02-25,9696.593333,1327.95,-0.047795408,0.0,0.9010059229999999,0.09552065
533,2018-02-26,10348.60333,1333.5,0.065076946,0.004170665,0.901228543,0.095430664
534,2018-02-27,10319.46,1325.75,-0.002820134,-0.005828728,0.901744632,0.09538395300000001
535,2018-02-28,10370.165,1317.85,0.0049015000000000005,-0.005976716,0.900924666,0.09537888
536,2018-03-01,11009.38167,1307.75,0.059814855,-0.007693518000000001,0.900082333,0.095377826
537,2018-03-02,10931.12,1322.3,-0.007134021,0.011064541,0.900366806,0.095434194
538,2018-03-03,11326.94833,1322.3,0.035570927,0.0,0.899586876,0.09564722699999999
539,2018-03-04,11430.18167,1322.3,0.009072677,0.0,0.899094926,0.095558129
540,2018-03-05,11516.83,1320.4,0.007552072,-0.001437924,0.898265615,0.095469279
541,2018-03-06,10763.19833,1331.4,-0.067676691,0.008296299,0.897435256,0.095385711
542,2018-03-07,10118.058,1329.4,-0.061811005,-0.0015033079999999999,0.898608475,0.095465654
543,2018-03-08,9920.46,1321.0,-0.019722457,-0.006338687,0.899461678,0.09538296
544,2018-03-09,9089.278333,1320.6,-0.08750377699999999,-0.000302847,0.898863753,0.09539292
545,2018-03-10,8746.002,1320.6,-0.038498832000000004,0.0,0.901228618,0.09530525599999999
546,2018-03-11,8777.37,1320.6,0.003580137,0.0,0.901101041,0.095217619
547,2018-03-12,9182.843333,1319.15,0.04516007,-0.0010985889999999999,0.90027607,0.095130224
548,2018-03-13,9154.7,1322.75,-0.0030694790000000004,0.002725313,0.9000544970000001,0.09504596400000001
549,2018-03-14,9153.54,1323.55,-0.000126719,0.000604618,0.899256464,0.094977127
550,2018-03-15,8358.121667,1318.75,-0.090906969,-0.0036332020000000003,0.898446425,0.094891321
551,2018-03-16,8530.402,1310.1,0.020402767,-0.006580848,0.901009163,0.094836726
552,2018-03-17,8297.89,1310.1,-0.027635222999999997,0.0,0.900281549,0.094854679
553,2018-03-18,8171.415,1310.1,-0.015359177,0.0,0.899850307,0.094768566
554,2018-03-19,8412.033333,1312.4,0.029021132,0.001754052,0.8991835490000001,0.09468268699999999
555,2018-03-20,8605.64,1311.0,0.022754582000000002,-0.001067317,0.8985890240000001,0.094604606
556,2018-03-21,8947.753333,1321.35,0.038984674,0.007863736,0.8978983709999999,0.094521835
557,2018-03-22,8690.408333,1329.15,-0.02918255,0.005885699,0.8975190959999999,0.09458562
558,2018-03-23,8725.37,1346.6,0.0040149470000000005,0.013043256999999999,0.8971338590000001,0.094583534
559,2018-03-24,8662.378333,1346.6,-0.007245555,0.0,0.8963297990000001,0.09490386
560,2018-03-25,8617.296667,1346.6,-0.005217895,0.0,0.8955798640000001,0.094818785
561,2018-03-26,8457.96,1352.4,-0.018663414,0.004297895,0.8948156740000001,0.094733938
562,2018-03-27,7876.195,1341.45,-0.071263091,-0.008129673,0.8942158179999999,0.09469254099999999
563,2018-03-28,7960.38,1332.45,0.010631818000000001,-0.006731766,0.895508077,0.09476602699999999
564,2018-03-29,7950.61,1323.85,-0.001228082,-0.006475195,0.8947259759999999,0.09478945
565,2018-03-30,6882.531667,1323.85,-0.144262096,0.0,0.89394437,0.094804405
566,2018-03-31,6935.48,1323.85,0.007663706,0.0,0.9011078920000001,0.094720321
567,2018-04-01,6937.56,1323.85,0.000299862,0.0,0.90031568,0.09463646099999999
568,2018-04-02,7035.848333,1323.85,0.014068143,0.0,0.899526985,0.09455282300000001
569,2018-04-03,7410.435,1333.45,0.051870871,0.007225411,0.8987692209999999,0.09446940599999999
570,2018-04-04,7426.48,1337.3,0.002162849,0.0028830870000000003,0.898786812,0.09450864699999999
571,2018-04-05,6826.51,1327.7,-0.084238429,-0.007204534,0.8979997559999999,0.09444486199999999
572,2018-04-06,6603.876667,1331.2,-0.033156712000000005,0.0026326690000000002,0.899999146,0.094483846
573,2018-04-07,6634.68,1331.2,0.004653587,0.0,0.899705959,0.094417195
574,2018-04-08,7017.656667,1331.2,0.056118917000000004,0.0,0.898920631,0.09433462699999999
575,2018-04-09,6699.273333,1331.95,-0.046430291,0.0005632430000000001,0.8990920929999999,0.094252275
576,2018-04-10,6784.41,1338.95,0.01262827,0.005241691,0.8992141640000001,0.09417085300000001
577,2018-04-11,6926.266667,1350.75,0.020693615,0.008774269,0.898458698,0.09415255199999999
578,2018-04-12,7847.845,1341.35,0.124918024,-0.006983424,0.897776153,0.094248573
579,2018-04-13,7941.46,1343.7,0.011858166000000002,0.0017504329999999998,0.902107911,0.094280793
580,2018-04-14,8036.511051,1343.7,0.011897903,0.0,0.9013480779999999,0.09420610300000001
581,2018-04-15,8340.748333,1343.7,0.0371579,0.0,0.9005903679999999,0.094124717
582,2018-04-16,8368.1,1349.35,0.0032739170000000003,0.004195992,0.9001887590000001,0.094043541
583,2018-04-17,7895.416926000001,1342.1,-0.058144402000000005,-0.005387444,0.89941556,0.09400265599999999
584,2018-04-18,8164.937426,1351.45,0.033566608,0.006942539,0.900005726,0.093989418
585,2018-04-19,8175.96,1348.6,0.0013490779999999999,-0.0021110729999999998,0.8995308879999999,0.09401873
586,2018-04-20,8852.718333,1336.75,0.079526427,-0.008825722,0.8987649590000001,0.09394875300000001
587,2018-04-21,8807.205,1336.75,-0.0051544320000000005,0.0,0.899949854,0.094047916
588,2018-04-22,8930.6,1336.75,0.013913445,0.0,0.8992152990000001,0.09396763699999999
589,2018-04-23,8933.861667000001,1324.3,0.00036515699999999996,-0.009357276999999999,0.8984808390000001,0.09388756300000001
590,2018-04-24,9555.542,1328.85,0.067272561,0.003429889,0.897723759,0.09400781400000001
591,2018-04-25,9658.11,1321.65,0.010676676999999999,-0.005432951,0.898317446,0.09395472699999999
592,2018-04-26,9258.398333,1320.7,-0.042266909000000005,-0.0007190569999999999,0.8975697109999999,0.093942216
593,2018-04-27,9010.32,1321.5,-0.02716048,0.0006055559999999999,0.8975658479999999,0.093863865
594,2018-04-28,8928.55,1321.5,-0.009116579,0.0,0.897153258,0.093785399
